Profile,Map,Character,PUUID,Mode,Rounds,Round Differential,Score,Win,Start,End,Length,Date,ability1,ability2,signature,ultimate,KDA,Kills,Deaths,Assists,Damage Made,Damage Received,Headshot %,Headshot,Body,Legs,Start Time (UNIX),End Time (UNIX),links,Damage Ratio,Log,Filename
bangzerra,Split,Viper,a60e35e7-314b-5345-b83f-b813620be5cd,competitive,22.0,4,-1.94,True,06:05:58 AM,06:38:28 AM,1950,2024-01-19,13.0,16.0,22.0,3.0,1.62,23.0,16.0,3.0,3791.0,2765.0,37.25,19 (37.25%),30 (58.82%),2 (3.92%),1705644358.0,1705646308.0,https://www.twitch.tv/videos/2036887512?t=02h17m17s,1.3710669077757685,"Kills: 23.0, Bonus: -1.33); KDA: 1.62, Bonus: -0.26); Headshot %: 37.25, Bonus: 0.29); Damage Made: 3791.0, Bonus: 0.97); Length: 1950.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.3710669077757685, Bonus: -3.52); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705644358, bangzerra, Viper, Split, 23K, 16D, 3A, 13-9, win True.md"
kyedae,Bind,Cypher,4b8bb680-453a-5bee-82b4-b5fa73a55841,competitive,23.0,3,-9.59,True,06:24:34 AM,07:02:38 AM,2284,2024-01-19,40.0,33.0,23.0,4.0,1.2,11.0,15.0,7.0,2358.0,2928.0,29.41,10 (29.41%),23 (67.65%),1 (2.94%),1705645474.0,1705647758.0,https://www.twitch.tv/videos/2036596341?t=08h03m30s,0.805327868852459,"Kills: 11.0, Bonus: -9.33); KDA: 1.2, Bonus: -1.10); Headshot %: 29.41, Bonus: -0.29); Damage Made: 2358.0, Bonus: -0.46); Length: 2284.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 3.0, Bonus: 0.80); Assists: 7.0, Bonus: -0.20); Deaths: 15.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705645474, kyedae, Cypher, Bind, 11K, 15D, 7A, 13-10, win True.md"
eggsterr_,Sunset,Yoru,baf09be5-92bd-5ad0-9985-66d635e65f1a,competitive,20.0,-6,-13.22,False,06:25:41 AM,06:53:32 AM,1671,2024-01-19,12.0,8.0,28.0,3.0,0.8,13.0,20.0,3.0,2466.0,3360.0,22.45,11 (22.45%),34 (69.39%),4 (8.16%),1705645541.0,1705647212.0,https://www.twitch.tv/videos/2036842221?t=03h33m00s,0.7339285714285714,"Kills: 13.0, Bonus: -8.00); Headshot %: 22.45, Bonus: -0.82); Damage Made: 2466.0, Bonus: -0.30); Length: 1671.0, Bonus: 0.39); Win: 0.0, Bonus: -3.00); Deaths: 20.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705645541, eggsterr_, Yoru, Sunset, 13K, 20D, 3A, 7-13, win False.md"
derrekow,Icebox,Sova,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,17.0,9,3.01,True,06:37:15 AM,07:01:16 AM,1441,2024-01-19,6.0,8.0,19.0,3.0,3.67,19.0,6.0,3.0,3330.0,1405.0,46.67,14 (46.67%),16 (53.33%),0 (0.00%),1705646235.0,1705647676.0,https://www.twitch.tv/videos/2036975924?t=00h12m31s,2.3701067615658364,"Kills: 19.0, Bonus: -4.00); KDA: 3.67 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 46.67, Bonus: 0.83); Damage Made: 3330.0, Bonus: 0.70); Length: 1441.0, Bonus: 0.20); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 9.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.3701067615658364, Bonus: 0.48); Deaths: 6.0, Bonus: 0.30)","1705646235, derrekow, Sova, Icebox, 19K, 6D, 3A, 13-4, win True.md"
GOFNS,Icebox,Viper,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,17.0,9,-6.43,True,06:37:15 AM,07:01:16 AM,1441,2024-01-19,8.0,6.0,16.0,1.0,1.8,15.0,10.0,3.0,2706.0,1853.0,40.62,13 (40.62%),19 (59.38%),0 (0.00%),1705646235.0,1705647676.0,https://www.twitch.tv/videos/2036974395?t=00h16m26s,1.4603345925526174,"Kills: 15.0, Bonus: -6.67); KDA: 1.8, Bonus: 0.10); Headshot %: 40.62, Bonus: 0.53); Damage Made: 2706.0, Bonus: 0.06); Length: 1441.0, Bonus: 0.20); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 9.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.4603345925526174, Bonus: -3.16); Deaths: 10.0, Bonus: -0.50)","1705646235, GOFNS, Viper, Icebox, 15K, 10D, 3A, 13-4, win True.md"
s0mcs,Icebox,Jett,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,17.0,9,-6.13,True,06:37:15 AM,07:01:16 AM,1441,2024-01-19,6.0,10.0,19.0,2.0,1.8,16.0,10.0,2.0,2801.0,2257.0,48.0,12 (48.00%),12 (48.00%),1 (4.00%),1705646235.0,1705647676.0,https://www.twitch.tv/videos/2036977756?t=00h07m57s,1.2410279131590607,"Kills: 16.0, Bonus: -6.00); KDA: 1.8, Bonus: 0.10); Headshot %: 48.0, Bonus: 0.90); Damage Made: 2801.0, Bonus: 0.20); Length: 1441.0, Bonus: 0.20); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 9.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.2410279131590607, Bonus: -4.04); Deaths: 10.0, Bonus: -0.50)","1705646235, s0mcs, Jett, Icebox, 16K, 10D, 2A, 13-4, win True.md"
Xeppaa,Lotus,Skye,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,19.0,-7,-15.99,False,06:39:17 AM,07:07:34 AM,1697,2024-01-19,2.0,9.0,31.0,3.0,1.21,11.0,14.0,6.0,2158.0,2621.0,25.64,10 (25.64%),29 (74.36%),0 (0.00%),1705646357.0,1705648054.0,https://www.twitch.tv/videos/2036857098?t=03h30m11s,0.823349866463182,"Kills: 11.0, Bonus: -9.33); KDA: 1.21, Bonus: -1.08); Headshot %: 25.64, Bonus: -0.58); Damage Made: 2158.0, Bonus: -0.76); Length: 1697.0, Bonus: 0.41); Win: 0.0, Bonus: -3.00); Assists: 6.0, Bonus: -0.35); Deaths: 14.0, Bonus: -1.30)","1705646357, Xeppaa, Skye, Lotus, 11K, 14D, 6A, 6-13, win False.md"
bangzerra,Sunset,Astra,a60e35e7-314b-5345-b83f-b813620be5cd,competitive,18.0,8,4.3,True,06:42:23 AM,07:05:05 AM,1362,2024-01-19,4.0,1.0,22.0,4.0,3.0,24.0,10.0,6.0,4149.0,2033.0,46.55,27 (46.55%),26 (44.83%),5 (8.62%),1705646543.0,1705647905.0,https://www.twitch.tv/videos/2036887512?t=02h53m42s,2.0408263649778653,"Kills: 24.0, Bonus: -0.67); KDA: 3.0 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 46.55, Bonus: 0.83); Damage Made: 4149.0, Bonus: 1.19); Length: 1362.0, Bonus: 0.14); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 8.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.0408263649778653, Bonus: -0.84); Assists: 6.0, Bonus: -0.35); Deaths: 10.0, Bonus: -0.50)","1705646543, bangzerra, Astra, Sunset, 24K, 10D, 6A, 13-5, win True.md"
perry2n,Icebox,Brimstone,1ed8aef4-c022-569f-b9d1-75e2d5842248,competitive,26.0,2,-7.44,True,06:47:41 AM,07:30:15 AM,2554,2024-01-19,11.0,5.0,45.0,3.0,1.24,13.0,17.0,8.0,2696.0,3140.0,11.11,5 (11.11%),31 (68.89%),9 (20.00%),1705646861.0,1705649415.0,https://www.twitch.tv/videos/2036947922?t=01h23m29s,0.8585987261146497,"Kills: 13.0, Bonus: -8.00); KDA: 1.24, Bonus: -1.02); Headshot %: 11.11, Bonus: -0.11); Damage Made: 2696.0, Bonus: 0.04); Length: 2554.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Assists: 8.0, Bonus: -0.05); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705646861, perry2n, Brimstone, Icebox, 13K, 17D, 8A, 14-12, win True.md"
eggsterr_,Icebox,Yoru,baf09be5-92bd-5ad0-9985-66d635e65f1a,competitive,21.0,5,-7.17,True,06:57:08 AM,07:26:04 AM,1736,2024-01-19,15.0,14.0,33.0,3.0,1.35,19.0,17.0,4.0,3590.0,3403.0,28.17,20 (28.17%),51 (71.83%),0 (0.00%),1705647428.0,1705649164.0,https://www.twitch.tv/videos/2036842221?t=04h04m27s,1.0549515133705554,"Kills: 19.0, Bonus: -4.00); KDA: 1.35, Bonus: -0.80); Headshot %: 28.17, Bonus: -0.39); Damage Made: 3590.0, Bonus: 0.85); Length: 1736.0, Bonus: 0.45); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.0549515133705554, Bonus: -4.78); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705647428, eggsterr_, Yoru, Icebox, 19K, 17D, 4A, 13-8, win True.md"
kyedae,Split,Cypher,4b8bb680-453a-5bee-82b4-b5fa73a55841,competitive,22.0,-4,-25.78,False,07:04:33 AM,07:35:28 AM,1855,2024-01-19,37.0,22.0,22.0,3.0,0.82,9.0,17.0,5.0,2039.0,3396.0,22.22,8 (22.22%),27 (75.00%),1 (2.78%),1705647873.0,1705649728.0,https://www.twitch.tv/videos/2036596341?t=08h43m29s,0.600412249705536,"Kills: 9.0, Bonus: -18.00); Headshot %: 22.22, Bonus: -0.83); Damage Made: 2039.0, Bonus: -0.94); Length: 1855.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -4.0, Bonus: -1.50); Assists: 5.0, Bonus: -0.50); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705647873, kyedae, Cypher, Split, 9K, 17D, 5A, 9-13, win False.md"
GOFNS,Icebox,Killjoy,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,22.0,4,-32.9,True,07:17:17 AM,07:49:37 AM,1940,2024-01-19,15.0,5.0,5.0,1.0,0.39,7.0,18.0,0.0,1267.0,3162.0,22.73,5 (22.73%),16 (72.73%),1 (4.55%),1705648637.0,1705650577.0,https://www.twitch.tv/videos/2036974395?t=00h56m28s,0.4006957621758381,"Kills: 7.0, Bonus: -34.00); Headshot %: 22.73, Bonus: -0.80); Length: 1940.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705648637, GOFNS, Killjoy, Icebox, 7K, 18D, 0A, 13-9, win True.md"
s0mcs,Icebox,Jett,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,22.0,4,-8.88,True,07:17:17 AM,07:49:37 AM,1940,2024-01-19,3.0,8.0,24.0,3.0,1.31,18.0,16.0,3.0,3072.0,3029.0,22.22,8 (22.22%),25 (69.44%),3 (8.33%),1705648637.0,1705650577.0,https://www.twitch.tv/videos/2036977756?t=00h47m59s,1.0141961043248597,"Kills: 18.0, Bonus: -4.67); KDA: 1.31, Bonus: -0.88); Headshot %: 22.22, Bonus: -0.83); Damage Made: 3072.0, Bonus: 0.54); Length: 1940.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.0141961043248597, Bonus: -4.94); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705648637, s0mcs, Jett, Icebox, 18K, 16D, 3A, 13-9, win True.md"
derrekow,Bind,Skye,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,24.0,2,-5.46,True,07:27:48 AM,08:01:57 AM,2049,2024-01-19,7.0,12.0,44.0,4.0,2.0,18.0,16.0,14.0,3538.0,2946.0,27.08,13 (27.08%),33 (68.75%),2 (4.17%),1705649268.0,1705651317.0,https://www.twitch.tv/videos/2036975924?t=01h03m04s,1.2009504412763068,"Kills: 18.0, Bonus: -4.67); KDA: 2.0, Bonus: 0.50); Headshot %: 27.08, Bonus: -0.47); Damage Made: 3538.0, Bonus: 0.82); Length: 2049.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.2009504412763068, Bonus: -4.20); Assists: 14.0, Bonus: 0.85); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705649268, derrekow, Skye, Bind, 18K, 16D, 14A, 13-11, win True.md"
perry2n,Breeze,Brimstone,1ed8aef4-c022-569f-b9d1-75e2d5842248,competitive,21.0,5,-7.03,True,07:33:08 AM,08:10:03 AM,2215,2024-01-19,11.0,7.0,44.0,1.0,1.79,17.0,14.0,8.0,3139.0,2634.0,12.73,7 (12.73%),39 (70.91%),9 (16.36%),1705649588.0,1705651803.0,https://www.twitch.tv/videos/2036947922?t=02h08m56s,1.191723614274867,"Kills: 17.0, Bonus: -5.33); KDA: 1.79, Bonus: 0.08); Headshot %: 12.73, Bonus: -0.27); Damage Made: 3139.0, Bonus: 0.58); Length: 2215.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.191723614274867, Bonus: -4.23); Assists: 8.0, Bonus: -0.05); Deaths: 14.0, Bonus: -1.30)","1705649588, perry2n, Brimstone, Breeze, 17K, 14D, 8A, 13-8, win True.md"
kyedae,Sunset,Skye,4b8bb680-453a-5bee-82b4-b5fa73a55841,competitive,20.0,-6,-30.62,False,07:38:49 AM,08:10:30 AM,1901,2024-01-19,5.0,9.0,31.0,2.0,0.73,8.0,15.0,3.0,1300.0,2696.0,25.0,5 (25.00%),15 (75.00%),0 (0.00%),1705649929.0,1705651830.0,https://www.twitch.tv/videos/2036596341?t=09h17m45s,0.4821958456973294,"Kills: 8.0, Bonus: -26.00); Headshot %: 25.0, Bonus: -0.62); Length: 1901.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Deaths: 15.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705649929, kyedae, Skye, Sunset, 8K, 15D, 3A, 7-13, win False.md"
GOFNS,Breeze,Viper,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,19.0,-7,-15.22,False,07:52:19 AM,08:18:28 AM,1569,2024-01-19,13.0,8.0,16.0,2.0,1.21,12.0,14.0,5.0,2390.0,2933.0,15.69,8 (15.69%),41 (80.39%),2 (3.92%),1705650739.0,1705652308.0,https://www.twitch.tv/videos/2036974395?t=01h31m30s,0.8148653256051824,"Kills: 12.0, Bonus: -8.67); KDA: 1.21, Bonus: -1.08); Headshot %: 15.69, Bonus: -0.57); Damage Made: 2390.0, Bonus: -0.42); Length: 1569.0, Bonus: 0.31); Win: 0.0, Bonus: -3.00); Assists: 5.0, Bonus: -0.50); Deaths: 14.0, Bonus: -1.30)","1705650739, GOFNS, Viper, Breeze, 12K, 14D, 5A, 6-13, win False.md"
s0mcs,Breeze,Reyna,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,19.0,-7,-13.72,False,07:52:19 AM,08:18:28 AM,1569,2024-01-19,13.0,7.0,3.0,1.0,0.89,12.0,18.0,4.0,2262.0,3385.0,30.0,9 (30.00%),18 (60.00%),3 (10.00%),1705650739.0,1705652308.0,https://www.twitch.tv/videos/2036977756?t=01h23m01s,0.6682422451994091,"Kills: 12.0, Bonus: -8.67); Headshot %: 30.0, Bonus: -0.25); Damage Made: 2262.0, Bonus: -0.61); Length: 1569.0, Bonus: 0.31); Win: 0.0, Bonus: -3.00); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705650739, s0mcs, Reyna, Breeze, 12K, 18D, 4A, 6-13, win False.md"
derrekow,Breeze,Sova,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,22.0,-4,-12.84,False,08:05:11 AM,08:39:30 AM,2059,2024-01-19,12.0,16.0,26.0,4.0,1.53,18.0,17.0,8.0,3693.0,2786.0,41.94,13 (41.94%),16 (51.61%),2 (6.45%),1705651511.0,1705653570.0,https://www.twitch.tv/videos/2036975924?t=01h40m27s,1.3255563531945442,"Kills: 18.0, Bonus: -4.67); KDA: 1.53, Bonus: -0.44); Headshot %: 41.94, Bonus: 0.60); Damage Made: 3693.0, Bonus: 0.92); Length: 2059.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -4.0, Bonus: -1.50); Damage Ratio: 1.3255563531945442, Bonus: -3.70); Assists: 8.0, Bonus: -0.05); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705651511, derrekow, Sova, Breeze, 18K, 17D, 8A, 9-13, win False.md"
perry2n,Lotus,Brimstone,1ed8aef4-c022-569f-b9d1-75e2d5842248,competitive,19.0,7,-37.32,True,08:13:25 AM,08:38:59 AM,1534,2024-01-19,13.0,5.0,41.0,2.0,2.5,6.0,10.0,19.0,1447.0,1774.0,32.0,8 (32.00%),16 (64.00%),1 (4.00%),1705652005.0,1705653539.0,https://www.twitch.tv/videos/2036947922?t=02h49m13s,0.8156708004509583,"Kills: 6.0, Bonus: -42.00); KDA: 2.5, Bonus: 1.00); Headshot %: 32.0, Bonus: -0.10); Length: 1534.0, Bonus: 0.28); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Assists: 19.0 (Tier: Assists:15.0:1.0, Bonus: 1.0); Deaths: 10.0, Bonus: -0.50)","1705652005, perry2n, Brimstone, Lotus, 6K, 10D, 19A, 13-6, win True.md"
GOFNS,Bind,Phoenix,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,23.0,-3,-8.71,False,08:27:43 AM,09:02:10 AM,2067,2024-01-19,5.0,25.0,11.0,6.0,1.78,26.0,18.0,6.0,4281.0,3885.0,29.33,22 (29.33%),52 (69.33%),1 (1.33%),1705652863.0,1705654930.0,https://www.twitch.tv/videos/2036974395?t=02h06m54s,1.101930501930502,"Kills: 26.0, Bonus: 0.20); KDA: 1.78, Bonus: 0.06); Headshot %: 29.33, Bonus: -0.30); Damage Made: 4281.0, Bonus: 1.27); Length: 2067.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -3.0, Bonus: -1.00); Damage Ratio: 1.101930501930502, Bonus: -4.59); Assists: 6.0, Bonus: -0.35); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705652863, GOFNS, Phoenix, Bind, 26K, 18D, 6A, 10-13, win False.md"
s0mcs,Bind,Raze,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,23.0,-3,-12.33,False,08:27:43 AM,09:02:10 AM,2067,2024-01-19,15.0,24.0,20.0,4.0,1.15,16.0,20.0,7.0,3922.0,3949.0,20.27,15 (20.27%),58 (78.38%),1 (1.35%),1705652863.0,1705654930.0,https://www.twitch.tv/videos/2036977756?t=01h58m25s,0.9931628260319069,"Kills: 16.0, Bonus: -6.00); KDA: 1.15, Bonus: -1.20); Headshot %: 20.27, Bonus: -0.98); Damage Made: 3922.0, Bonus: 1.05); Length: 2067.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -3.0, Bonus: -1.00); Assists: 7.0, Bonus: -0.20); Deaths: 20.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1705652863, s0mcs, Raze, Bind, 16K, 20D, 7A, 10-13, win False.md"
kyedae,Icebox,Killjoy,4b8bb680-453a-5bee-82b4-b5fa73a55841,competitive,15.0,11,-3.83,True,08:28:12 AM,08:50:52 AM,1360,2024-01-19,14.0,10.0,3.0,2.0,3.67,11.0,3.0,0.0,1958.0,746.0,25.0,8 (25.00%),22 (68.75%),2 (6.25%),1705652892.0,1705654252.0,https://www.twitch.tv/videos/2036596341?t=10h07m08s,2.6246648793565686,"Kills: 11.0, Bonus: -9.33); KDA: 3.67 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 25.0, Bonus: -0.62); Length: 1360.0, Bonus: 0.13); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 11.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.6246648793565686, Bonus: 1.50)","1705652892, kyedae, Killjoy, Icebox, 11K, 3D, 0A, 13-2, win True.md"
perry2n,Sunset,Brimstone,1ed8aef4-c022-569f-b9d1-75e2d5842248,competitive,19.0,7,-8.74,True,08:41:41 AM,09:06:38 AM,1497,2024-01-19,12.0,2.0,37.0,2.0,2.67,12.0,9.0,12.0,2466.0,1985.0,14.1,11 (14.10%),55 (70.51%),12 (15.38%),1705653701.0,1705655198.0,https://www.twitch.tv/videos/2036947922?t=03h17m29s,1.2423173803526448,"Kills: 12.0, Bonus: -8.67); KDA: 2.67, Bonus: 1.17); Headshot %: 14.1, Bonus: -0.41); Damage Made: 2466.0, Bonus: -0.30); Length: 1497.0, Bonus: 0.25); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.2423173803526448, Bonus: -4.03); Assists: 12.0, Bonus: 0.55); Deaths: 9.0, Bonus: -0.30)","1705653701, perry2n, Brimstone, Sunset, 12K, 9D, 12A, 13-6, win True.md"
derrekow,Split,Jett,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,23.0,3,3.67,True,08:43:06 AM,09:16:25 AM,1999,2024-01-19,13.0,8.0,26.0,2.0,2.36,27.0,14.0,6.0,5042.0,2767.0,44.83,26 (44.83%),29 (50.00%),3 (5.17%),1705653786.0,1705655785.0,https://www.twitch.tv/videos/2036975924?t=02h18m22s,1.822190097578605,"Kills: 27.0, Bonus: 0.40); KDA: 2.36, Bonus: 0.86); Headshot %: 44.83, Bonus: 0.74); Damage Made: 5042.0, Bonus: 1.73); Length: 1999.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 3.0, Bonus: 0.80); Damage Ratio: 1.822190097578605, Bonus: -1.71); Assists: 6.0, Bonus: -0.35); Deaths: 14.0, Bonus: -1.30)","1705653786, derrekow, Jett, Split, 27K, 14D, 6A, 13-10, win True.md"
fakeananas,Split,Skye,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,22.0,4,0.64,True,08:54:10 AM,09:29:11 AM,2101,2024-01-19,2.0,9.0,22.0,3.0,1.86,24.0,14.0,2.0,4293.0,2513.0,31.75,20 (31.75%),42 (66.67%),1 (1.59%),1705654450.0,1705656551.0,https://www.twitch.tv/videos/2037013859?t=00h45m44s,1.708316752884998,"Kills: 24.0, Bonus: -0.67); KDA: 1.86, Bonus: 0.22); Headshot %: 31.75, Bonus: -0.12); Damage Made: 4293.0, Bonus: 1.28); Length: 2101.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.708316752884998, Bonus: -2.17); Deaths: 14.0, Bonus: -1.30)","1705654450, fakeananas, Skye, Split, 24K, 14D, 2A, 13-9, win True.md"
kyedae,Sunset,Cypher,4b8bb680-453a-5bee-82b4-b5fa73a55841,competitive,19.0,7,-23.21,True,08:54:35 AM,09:25:02 AM,1827,2024-01-19,36.0,23.0,18.0,1.0,1.67,8.0,9.0,7.0,1590.0,1772.0,10.53,4 (10.53%),30 (78.95%),4 (10.53%),1705654475.0,1705656302.0,https://www.twitch.tv/videos/2036596341?t=10h33m31s,0.8972911963882618,"Kills: 8.0, Bonus: -26.00); KDA: 1.67, Bonus: -0.16); Headshot %: 10.53, Bonus: -0.05); Length: 1827.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Assists: 7.0, Bonus: -0.20); Deaths: 9.0, Bonus: -0.30)","1705654475, kyedae, Cypher, Sunset, 8K, 9D, 7A, 13-6, win True.md"
GOFNS,Split,Cypher,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,21.0,5,-6.13,True,09:06:26 AM,09:37:16 AM,1850,2024-01-19,28.0,26.0,18.0,3.0,1.62,18.0,13.0,3.0,3571.0,2599.0,19.4,13 (19.40%),50 (74.63%),4 (5.97%),1705655186.0,1705657036.0,https://www.twitch.tv/videos/2036974395?t=02h45m37s,1.3739899961523663,"Kills: 18.0, Bonus: -4.67); KDA: 1.62, Bonus: -0.26); Headshot %: 19.4, Bonus: -0.94); Damage Made: 3571.0, Bonus: 0.84); Length: 1850.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.3739899961523663, Bonus: -3.50); Deaths: 13.0, Bonus: -1.10)","1705655186, GOFNS, Cypher, Split, 18K, 13D, 3A, 13-8, win True.md"
s0mcs,Split,Astra,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,21.0,5,-5.57,True,09:06:26 AM,09:37:16 AM,1850,2024-01-19,4.0,2.0,29.0,2.0,1.93,16.0,14.0,11.0,3267.0,2680.0,48.65,18 (48.65%),19 (51.35%),0 (0.00%),1705655186.0,1705657036.0,https://www.twitch.tv/videos/2036977756?t=02h37m08s,1.2190298507462687,"Kills: 16.0, Bonus: -6.00); KDA: 1.93, Bonus: 0.36); Headshot %: 48.65, Bonus: 0.93); Damage Made: 3267.0, Bonus: 0.66); Length: 1850.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.2190298507462687, Bonus: -4.12); Assists: 11.0, Bonus: 0.40); Deaths: 14.0, Bonus: -1.30)","1705655186, s0mcs, Astra, Split, 16K, 14D, 11A, 13-8, win True.md"
